id,Latitude,Longitude
YKL,54.805278,-66.805278
YKY,51.5175,-109.180833
YKZ,43.862221,-79.37
YLD,47.82,-83.346667
YLJ,54.125278,-108.522778
YLL,53.309166,-110.0725
YLT,82.517778,-62.280556
YLW,49.956112,-119.377778
YMA,63.616389,-135.868333
YMJ,50.330278,-105.559167
YMM,56.653333,-111.221944
YMO,51.291111,-80.607778
YMW,46.272778,-75.990556
YMX,45.681944,-74.005278
YNA,50.19,-61.789167
YND,45.521694,-75.563589
YNM,49.761667,-77.802778
YOC,67.570556,-139.839167
YOD,54.404999,-110.279444
YOJ,58.621389,-117.164722
YOW,45.3225,-75.669167
YPA,53.214167,-105.672778
YPE,56.226944,-117.447222
YPG,49.903056,-98.273889
,49.21611,-122.71
YPL,51.446388,-90.214167
YPN,49.836389,-64.288611
YPQ,44.23,-78.363333
YPR,54.28611,-130.444722
YPY,58.767223,-111.117222
YQA,44.974722,-79.303333
YQB,46.791111,-71.393333
YQF,52.182222,-113.894444
YQG,42.275556,-82.955556
YQH,60.116389,-128.8225
YQK,49.788334,-94.363056
YQL,49.630278,-112.799722
YQM,46.112221,-64.678611
YQQ,49.710833,-124.886667
YQR,50.431944,-104.665833
YQT,48.371944,-89.323889
YQU,55.179722,-118.885
YQV,51.264721,-102.461667
YQW,52.769167,-108.24361
YQX,48.936944,-54.568056
YQY,46.161388,-60.047779
YQZ,53.026112,-122.510278
YRB,74.716944,-94.969444
YRI,47.764444,-69.584722
YRJ,48.52,-72.265556
YRM,52.429722,-114.904167
YRT,62.81139,-92.115833
YSB,46.625,-80.798889
YSC,45.438611,-71.691389
YSJ,45.316111,-65.890278
YSM,60.020278,-111.961944
YSR,72.982222,-84.613611
YSU,46.440556,-63.833611
YSY,71.993889,-125.2425
YTE,64.23,-76.526667
YTH,55.801111,-97.864166
YTR,44.118889,-77.528056
YTS,48.569721,-81.376667
YTZ,43.627499,-79.396167
YUB,69.433334,-133.026389
YUL,45.470556,-73.740833
YUT,66.521389,-86.224722
YUX,68.776111,-81.243611
YUY,48.206111,-78.835556
YVC,55.15139,-105.261944
YVG,53.355833,-110.82389
YVM,67.545833,-64.031389
YVO,48.053333,-77.782778
YVP,58.096111,-68.426944
YVQ,65.281617,-126.798219
YVR,49.193889,-123.184444
YVT,55.841944,-108.4175
YVV,44.745834,-81.107222
YWA,45.952221,-77.319168
YWG,49.910036,-97.239886
YWK,52.921944,-66.864444
YWL,52.183056,-122.054167
YWY,63.209444,-123.436667
YXC,49.612222,-115.781944
YXD,53.5725,-113.520556
YXE,52.170834,-106.699722
YXH,50.01889,-110.720833
YXJ,56.238056,-120.740278
YXL,50.113889,-91.905278
YXP,66.145,-65.713611
YXR,47.695,-79.848889
YXS,53.889444,-122.678889
YXT,54.468508,-128.576219
YXU,43.033056,-81.151111
YXX,49.025278,-122.360556
YXY,60.709553,-135.067269
YYB,46.363611,-79.422778
YYC,51.113888,-114.020278
YYD,54.824722,-127.182778
YYE,58.836389,-122.596944
YYF,49.463056,-119.602222
YYG,46.290001,-63.121111
YYH,69.546667,-93.576667
YYJ,48.646944,-123.425833
YYL,56.863888,-101.07611
YYN,50.291944,-107.690556
YYQ,58.739167,-94.065
YYR,53.319168,-60.425833
YYT,47.61861,-52.751945
YYU,49.413889,-82.4675
YYW,50.290279,-88.909721
YYY,48.608612,-68.208056
YYZ,43.677223,-79.630556
YZD,43.7425,-79.465556
YZE,45.885277,-82.567778
YZF,62.462778,-114.440278
YZH,55.293056,-114.777222
YZP,53.254333,-131.813833
YZR,42.999444,-82.308889
YZT,50.680556,-127.366667
YZU,54.14389,-115.786667
YZV,50.223333,-66.265556
YZW,60.172779,-132.742778
YZX,44.984444,-64.916944
ZFA,62.2075,-133.375833
ZFM,67.4075,-134.860556
,36.503613,2.814167
,35.3325,4.206389
BJA,36.711997,5.069922
ALG,36.691014,3.215408
DJG,24.292767,9.452444
QFD,36.545834,2.876111
,26.710103,0.285647
VVZ,26.723536,8.622653
,35.525414,2.878714
TMR,22.811461,5.451075
GJL,36.795136,5.873608
,33.535853,-0.242353
,35.752239,0.626272
AAE,36.822225,7.809167
CZL,36.276028,6.620386
TEE,35.431611,8.120717
HRM,32.930431,3.311542
TID,35.341136,1.463147
,35.735389,-0.805389
TIN,27.700372,-8.167103
QAS,36.212658,1.331775
TAF,35.542444,-0.532278
TLM,35.016667,-1.45
ORN,35.623858,-0.621183
,35.171775,-0.593275
MUW,35.207725,0.147142
AZR,27.837589,-0.186414
BSK,34.793289,5.738231
ELG,30.571294,2.859586
GHA,32.384106,3.794114
HME,31.672972,6.140444
INZ,27.251022,2.512017
TGR,33.067803,6.088672
LOO,33.764383,2.928344
TMX,29.237119,0.276033
OGX,31.917223,5.412778
IAM,28.05155,9.642911
COO,6.357228,2.384353
OUA,12.353194,-1.512417
BOY,11.160056,-4.330969
ACC,5.605186,-0.166786
TML,9.557192,-0.863214
,10.082664,-2.507694
NYI,7.361828,-2.328756
TKD,4.896056,-1.774756
ABJ,5.261386,-3.926294
BYK,7.7388,-5.073667
DJO,6.792808,-6.473189
HGO,9.387183,-5.556664
MJC,7.272069,-7.587364
SPY,4.746717,-6.660817
ASK,6.903167,-5.365581
ABV,9.006792,7.263172
AKR,7.246739,5.301008
BNI,6.316981,5.599503
CBQ,4.976019,8.347197
ENU,6.474272,7.561961
QUS,12.171667,6.696111
IBA,7.362458,3.978333
ILR,8.440211,4.493919
JOS,9.639828,8.86905
KAD,10.696025,7.320114
KAN,12.047589,8.524622
MIU,11.855347,13.08095
MDI,7.703883,8.613939
LOS,6.577369,3.321156
MXJ,9.652172,6.462256
PHC,5.015494,6.949594
SKO,12.916322,5.207189
YOL,9.257553,12.430422
ZAR,11.130192,7.685806
MFQ,13.502531,7.126753
NIM,13.481547,2.183614
THZ,14.875658,5.265358
AJY,16.965997,8.000114
,18.968703,12.86865
,13.372894,12.626686
ZND,13.778997,8.983761
MIR,35.758056,10.754722
TUN,36.851033,10.227217
,37.245447,9.791453
,32.306156,10.382108
GAF,34.422022,8.822503
GAE,33.876919,10.103333
,36.721339,9.943147
DJE,33.875031,10.775461
EBM,31.704281,9.254619
SFA,34.717953,10.690972
TOE,33.939722,8.110556
LRL,9.767333,1.09125
LFW,6.165611,1.254511
ANR,51.189444,4.460278
,50.75861,4.768333
,51.168333,5.47
BRU,50.901389,4.484444
,49.891667,5.223889
CRL,50.459197,4.453817
,50.575833,3.831
,51.090278,2.652778
,50.243333,4.645833
QKT,50.817222,3.204722
LGG,50.637417,5.443222
OST,51.198889,2.862222
,50.9475,5.590556
,50.791944,5.201667
,50.035833,5.404167
,51.144133,3.474361
,51.394783,4.960194
,51.264722,4.753333
BBJ,51.193531,14.519747
AOC,50.981817,12.506361
,51.831828,12.184033
,52.197333,14.585667
4I7,39.6335556,-86.8138056
,51.308111,13.554973
,51.363,11.940833
,51.552,12.052667
,51.2935,13.356
,53.306417,12.753139
,52.579978,13.915683
,52.203258,13.158408
BBH,54.33754,12.699705
,50.915161,11.714519
,52.918833,12.425333
,52.073658,11.626467
,51.363167,14.95
,53.8327,13.669131
,51.889475,14.531986
,51.29625,14.129
SXF,52.380001,13.5225
DRS,51.132767,13.767161
ERF,50.979811,10.958106
FRA,50.026421,8.543125
FMO,52.134642,7.684831
HAM,53.630389,9.988228
THF,52.473025,13.403944
CGN,50.865917,7.142744
DUS,51.289453,6.766775
MUC,48.353783,11.786086
NUE,49.4987,11.066897
LEJ,51.432447,12.241633
SCN,49.214553,7.109508
STR,48.689878,9.221964
TXL,52.559686,13.287711
HAJ,52.461056,9.685078
BRE,53.0475,8.786667
,49.960833,8.6415
HHN,49.948672,7.263892
MHG,49.472706,8.514264
,51.034878,8.680839
,49.606511,8.3684
,49.968931,8.148336
,50.992797,10.472711
,50.707658,8.082969
XFW,53.535886,9.837025
KEL,54.3795,10.145167
LBC,53.805367,10.719222
,50.405888,6.528083
,51.099445,7.601944
ZCA,51.483333,7.899333
ESS,51.402333,6.937333
,51.964833,8.544833
MGL,51.230356,6.504494
PAD,51.614089,8.616317
,51.995844,6.840667
DTM,51.518314,7.612242
AGB,48.425158,10.931764
,48.111,9.762833
,48.396167,12.723667
,48.108833,10.524333
OBF,48.081364,11.283067
,48.90095,12.518186
,48.635167,13.195667
,47.859117,10.014572
FDH,47.671317,9.511486
SZW,53.426997,11.783436
ZSN,52.627778,11.818333
,48.777833,10.264667
BYU,49.984428,11.638569
,49.793833,11.133167
HOQ,50.288836,11.854919
,50.018,10.5295
ZNV,50.3255,7.528667
ZQF,49.8635,6.788167
ZQC,49.302776,8.451195
,49.209525,7.400647
ZQL,47.973331,8.522223
,48.022653,7.832583
,48.053833,9.372833
,49.118317,9.783956
,51.6075,13.738
BWE,52.319167,10.556111
KSF,51.408394,9.377631
,52.179833,9.945667
BRV,53.507081,8.572878
EME,53.391186,7.227408
,53.271592,7.442344
WVN,53.504833,8.053333
BMK,53.5955,6.709167
NRD,53.706822,7.230247
FLF,54.771772,9.378214
,54.220928,9.600803
GWT,54.91325,8.340472
,59.260286,24.208467
KDL,58.990756,22.830733
URE,58.229883,22.509494
EPU,58.419044,24.472819
TLL,59.413317,24.832844
TAY,58.307461,26.690428
ENF,68.362586,23.424322
,61.116112,22.201389
KEV,61.85605,24.7866
HEM,60.254558,25.042828
HEL,60.317222,24.963333
,61.689656,23.073744
,59.848864,23.083583
HYV,60.654444,24.881111
,60.462502,23.6525
,61.249172,28.903711
,62.166111,30.073611
IVL,68.607269,27.405328
JOE,62.662906,29.60755
JYV,62.399453,25.678253
KAU,63.127078,23.051442
KEM,65.781889,24.5991
KAJ,64.285472,27.692414
,62.462502,22.393055
KOK,63.721172,23.143131
,66.712883,27.156786
KAO,65.987575,29.239381
KTT,67.701022,24.84685
KUO,63.00715,27.797756
,61.144158,25.693508
LPP,61.044553,28.144397
MHQ,60.122203,19.898156
,62.946667,23.518889
MIK,61.6866,27.201794
,60.333889,24.296389
OUL,64.930061,25.354564
,61.245558,22.193356
POR,61.461686,21.799983
,65.402222,26.946944
,63.731917,25.926306
,64.688056,24.695833
,62.065481,28.356494
RVN,66.564822,25.830411
,60.744722,24.107778
SVL,61.943064,28.945136
,61.062389,26.798861
SOT,67.395033,26.619133
TMP,61.414147,23.604392
,61.77335,24.027006
TKU,60.514142,22.262808
QVY,60.896394,26.938353
VAA,63.05065,21.762175
VRK,62.171111,27.868611
,64.060547,24.715953
BFS,54.6575,-6.215833
ENK,54.398889,-7.651667
BHD,54.618056,-5.8725
LDY,55.042778,-7.161111
BHX,52.453856,-1.748028
CVT,52.369722,-1.479722
,52.607778,-1.031944
GLO,51.894167,-2.167222
,52.5175,-2.259444
,51.668056,-2.056944
,52.040833,-1.095556
,52.192222,-1.614444
MAN,53.353744,-2.27495
,53.338056,-2.148889
,51.087167,-4.150339
NQY,50.440558,-4.995408
LYE,51.505144,-1.993428
,51.152189,-1.747414
,50.086092,-5.255711
,51.404811,-3.43575
YEO,51.009358,-2.638819
,51.833056,-4.961111
CWL,51.396667,-3.343333
SWS,51.605333,-4.067833
BRS,51.382669,-2.719089
LPL,53.333611,-2.849722
LTN,51.874722,-0.368333
PLH,50.422778,-4.105833
BOH,50.78,-1.8425
SOU,50.950261,-1.356803
QLA,51.187167,-1.0335
ACI,49.706111,-2.214722
GCI,49.434956,-2.601969
JER,49.207947,-2.195508
ESH,50.835556,-0.297222
BQH,51.330833,0.0325
LGW,51.148056,-0.190278
LCY,51.505278,0.055278
FAB,51.275833,-0.776333
,51.676111,-1.080833
BBS,51.323889,-0.8475
LHR,51.4775,-0.461389
SEN,51.571389,0.695556
LYX,50.956111,0.939167
MSE,51.342222,1.346111
,53.719667,-0.566333
CAX,54.9375,-2.809167
,53.280556,-0.951389
BLK,53.771667,-3.028611
HUY,53.574444,-0.350833
BWF,54.131167,-3.263667
LBA,53.865897,-1.660569
,53.745097,-2.883061
CEG,53.178056,-2.977778
IOM,54.083333,-4.623889
NCL,55.0375,-1.691667
MME,54.509189,-1.429406
EMA,52.831111,-1.328056
,52.811744,-4.123575
,52.871164,-2.533561
,52.798169,-2.668042
,53.581575,-3.055522
KOI,58.957778,-2.905
LSI,59.878889,-1.295556
WIC,58.458889,-3.093056
ABZ,57.201944,-2.197778
INV,57.5425,-4.0475
GLA,55.871944,-4.433056
EDI,55.95,-3.3725
ILY,55.681944,-6.256667
PIK,55.509444,-4.586667
BEB,57.481111,-7.362778
SDZ,60.432778,-1.296111
DND,56.452499,-3.025833
SYY,58.215556,-6.331111
TRE,56.499167,-6.869167
ADX,56.372889,-2.868444
LMO,57.705214,-3.339169
CBG,52.205,0.175
,52.468056,-0.251111
NWI,52.675833,1.282778
STN,51.885,0.235
,51.721667,0.154167
,53.394256,-1.388486
,52.072222,-0.616667
EXT,50.734444,-3.413889
FZO,51.519444,-2.590833
OXF,51.836944,-1.32
,51.616389,-1.095833
,52.409333,0.561
MHZ,52.361933,0.486406
,52.127283,0.956264
,52.357167,-0.107833
FFD,51.682167,-1.790028
BZZ,51.749964,-1.583617
ODH,51.234139,-0.942825
,52.640028,-2.305578
NHT,51.553,-0.418167
QCY,53.093014,-0.166014
,54.137186,-1.420253
,54.292383,-1.5354
,53.834333,-1.1955
BEQ,52.342611,0.772939
,52.735711,-0.648769
,53.307778,-0.550833
,52.612558,-0.476453
,54.048911,-1.252747
WTN,53.166167,-0.523811
,54.205522,-1.382094
,53.03035,-0.483242
,52.962225,-0.561625
KNF,52.648353,0.550692
MPN,-51.822777,-58.447222
AMS,52.308613,4.763889
,51.25528,5.601389
MST,50.911658,5.770144
,52.060556,5.873056
,53.119167,6.129722
EIN,51.450139,5.374528
GRQ,53.11972,6.579444
,51.567389,4.931833
DHR,52.923353,4.780625
,52.460278,5.527222
LWR,53.228611,5.760556
RTM,51.956944,4.437222
UTC,52.1273,5.27619
ENS,52.27,6.874167
LID,52.166139,4.417944
WOE,51.449092,4.342031
ORK,51.841269,-8.491111
GWY,53.300175,-8.941592
DUB,53.421333,-6.270075
NOC,53.910297,-8.818492
KIR,52.180878,-9.523783
,53.301667,-6.451333
SNN,52.701978,-8.924817
SXL,54.280214,-8.599206
WAT,52.1872,-7.086964
AAR,56.300017,10.619008
BLL,55.740322,9.151778
CPH,55.617917,12.655972
EBJ,55.525942,8.553403
,55.941387,12.382222
KRP,56.297458,9.124628
,57.277228,11.000083
,54.699344,11.440117
ODE,55.476664,10.330933
,54.870306,9.279014
RKE,55.585567,12.131428
RNN,55.063267,14.759558
SGD,54.964367,9.791731
SKS,55.225553,9.263931
,56.550208,9.172983
TED,57.0688,8.705225
,55.436283,9.330925
FAE,62.063628,-7.277219
,56.846944,9.458611
STA,55.990122,8.353906
AAL,57.092789,9.849164
LUX,49.626575,6.211517
AES,62.560372,6.110164
ANX,69.2925,16.144167
ALF,69.976111,23.371667
,60.63885,6.501497
BNN,65.461111,12.2175
BOO,67.269167,14.365278
BGO,60.293386,5.218142
BJF,70.600278,29.6925
KRS,58.204214,8.085369
,60.416667,8.512778
BDU,69.055758,18.540356
EVE,68.4913,16.678108
VDB,61.015556,9.288056
FRO,61.583611,5.024722
OSL,60.193917,11.100361
HAU,59.345267,5.208364
HAA,70.486675,22.139744
KSU,63.111781,7.824522
,59.969336,11.036089
KKN,69.725781,29.891295
FAN,58.099486,6.62605
MOL,62.744722,7.2625
MJF,65.783997,13.214914
LKL,70.068814,24.973489
NTB,59.565683,9.212222
OLA,63.698908,9.604003
RRS,62.578411,11.342347
RYG,59.378933,10.785389
LYR,78.246111,15.465556
SKE,59.185,9.566944
SRP,59.791925,5.34085
SSJ,65.956828,12.468944
TOS,69.683333,18.918919
TRF,59.186703,10.258628
TRD,63.457556,10.92425
SVG,58.876778,5.637856
,52.268494,20.911047
GDN,54.377569,18.466222
KRK,50.077731,19.784836
,50.238147,19.034181
KTW,50.474253,19.080019
,50.322275,21.462131
POZ,52.421031,16.826325
RZE,50.109958,22.019
SZZ,53.584731,14.902206
OSP,54.478889,17.1075
,53.790639,15.82625
WAW,52.16575,20.967122
WRO,51.102683,16.885836
IEG,52.138517,15.798556
,58.402278,15.525683
,58.610867,16.103592
,59.897328,17.588581
RNB,56.266667,15.265
,58.498136,13.053231
GOT,57.662836,12.279819
JKG,57.757594,14.068731
,58.169794,13.587847
LDK,58.465522,13.174414
GSE,57.774722,11.870372
KVB,58.4564,13.972672
THN,58.318056,12.345
,58.513842,14.507119
,58.426445,12.714389
,59.418694,17.890694
KSK,59.345867,14.495922
MXX,60.957908,14.511383
NYO,58.788636,16.912189
,59.675856,12.639442
,56.610761,15.604761
,56.950278,13.921667
KID,55.921686,14.085536
JLD,55.944444,12.869444
OSK,57.350453,16.497972
,57.264167,13.599439
KLR,56.685531,16.287578
MMX,55.530193,13.371639
HAD,56.691128,12.820211
,57.292222,14.137222
VXO,56.929144,14.727994
,63.738333,15.458333
,62.408889,13.747222
EVG,62.047811,14.42295
GEV,67.132408,20.814636
HUV,61.768092,17.080719
,66.496236,20.147181
KRF,63.048597,17.768856
LYC,64.548322,18.716219
,63.128611,14.802778
SDL,62.528125,17.443928
OER,63.408339,18.990039
,65.398333,21.260833
KRN,67.821986,20.336764
,61.190033,14.712567
SFT,64.624772,21.076892
,62.481369,17.002917
UME,63.791828,20.282758
VHM,64.579083,16.833575
AJR,65.590278,19.281944
ORB,59.223733,15.037956
VST,59.589444,16.633611
LLA,65.543758,22.121989
,65.875325,20.149917
,59.386585,15.924055
ARN,59.651944,17.918611
BMA,59.354372,17.94165
BLE,60.422017,15.515211
HLF,57.525833,15.823333
GVX,60.593333,16.951389
LPI,58.40615,15.680508
NRK,58.586253,16.250622
,59.351078,16.7084
VBY,57.662797,18.346211
,67.764789,20.257228
SPM,49.972667,6.6925
RMS,49.436911,7.600283
,49.920433,10.914233
GHF,49.648131,9.966494
,52.2785,9.082167
ZCN,52.5912,10.022133
,52.291167,7.387
,51.1145,9.285833
,48.220297,9.910019
,50.366,7.315333
,49.391833,9.958167
,49.2175,11.100167
,52.919406,10.197528
,49.698686,11.940175
ZNF,50.169189,8.961586
,49.218056,11.836111
,49.743057,10.200556
,53.767667,8.6585
,52.585514,8.341014
GKE,50.960817,6.042422
,54.312167,9.538167
,53.5335,7.888667
RLG,53.918167,12.278333
,50.831167,6.658167
,54.459333,9.516333
,53.547833,7.667333
,53.602167,13.306
,52.457333,9.427167
,49.63361,11.767222
,49.563569,8.463392
,50.049819,8.325397
,48.0705,10.906
,50.173833,7.063333
,48.322333,11.948667
FEL,48.205667,11.267
,51.767833,13.167667
,48.715667,11.534
,48.1855,10.861167
,48.711,11.2115
GUT,51.922833,8.306333
ALJ,-28.575001,16.533333
AGZ,-29.281767,18.813869
,-26.23865,28.301769
BIY,-32.89715,27.279111
BFN,-29.092722,26.302444
,-28.248392,28.336125
,-27.366769,26.629194
CPT,-33.964806,18.601667
,-31.500278,19.725897
DUR,-29.970089,30.950519
ELS,-33.035569,27.825939
,-26.495644,29.979764
,-28.823119,27.9089
GCJ,-25.986267,28.140061
GRJ,-34.005553,22.378889
,-32.193611,24.541389
,-33.284721,26.498083
,-29.122011,30.586706
,-28.078694,26.861178
,-28.235072,29.106206
HDS,-24.368642,31.048744
,-30.562164,25.528286
JNB,-26.139166,28.246
,-26.871064,26.718003
KIM,-28.802834,24.765167
,-26.080978,27.725667
,-27.660617,27.315761
,-27.456667,23.411388
KLZ,-29.688403,17.094006
HLA,-25.938514,27.926133
,-26.175672,26.184575
,-23.159911,29.696544
,-32.968889,18.160278
LAY,-28.581667,29.749722
,-25.684775,29.440158
MGH,-30.857408,30.343019
,-24.989114,29.283122
,-27.079253,29.778528
,69.2225,-49.9383
,-25.473603,31.565828
MEZ,-25.704458,26.908978
,-27.626086,32.044275
NCS,-27.770586,29.976894
,-24.686056,28.434944
,-34.554861,20.250681
DUH,-33.606967,22.188978
PLZ,-33.984919,25.617275
,-34.090279,23.327778
PHW,-23.937166,31.15539
PTG,-23.926089,29.484422
,-31.605886,29.519786
PZB,-29.648975,30.398667
NTY,-25.333822,27.173358
,-23.845306,29.458611
,-26.670994,27.0819
,-26.889344,27.503417
UTW,-31.920197,26.882206
RCB,-28.741039,32.092111
,-25.6443,27.271119
,-33.812181,19.902828
SBU,-29.689333,17.939611
,-26.524083,29.170144
,-32.964067,17.969331
,-26.248411,28.397508
,-25.809717,28.164631
SIS,-27.648606,22.999278
,-34.048222,20.474611
SZK,-24.960944,31.588731
,-28.260028,22.993178
,-29.032928,26.157564
,-26.776556,29.338778
LTA,-23.824417,30.329306
ULD,-28.320586,31.416519
UTN,-28.399097,21.260239
UTT,-31.547903,28.674289
VRU,-26.982408,24.728756
VIR,-29.770606,31.058406
,-31.640961,18.544789
,-26.566372,27.960756
PRY,-25.653858,28.224231
,-25.832294,29.192019
,-25.83,28.2225
WEL,-27.998,26.669586
,-33.900244,18.498297
,-25.598972,26.042333
FRW,-21.159597,27.474525
JWA,-24.602333,24.690971
BBK,-17.832875,25.1624
MUB,-19.972564,23.431086
GBE,-24.555225,25.918208
PKW,-22.05835,27.828767
BZV,-4.2517,15.253031
FTX,-0.53135,15.950094
OUE,1.615994,16.037917
PNR,-4.816028,11.886597
MTS,-26.529022,31.307519
BGF,4.398475,18.518786
BBT,4.221583,15.786369
BSG,1.905469,9.805681
SSG,3.755267,8.708717
,-7.969597,-14.393664
MRU,-20.430235,57.6836
RRG,-19.757658,63.360983
,-7.313267,72.411089
TKC,4.089192,9.360528
DLA,4.006081,9.719481
MVR,10.451392,14.257361
FOM,5.636919,10.750817
NGE,7.357011,13.559242
GOU,9.335892,13.370103
BFX,5.536919,10.354583
BPC,6.039239,10.122639
YAO,3.836039,11.523461
,-12.572778,27.89395
LVI,-17.821756,25.822692
LUN,-15.330817,28.452628
MFU,-13.258878,31.936581
,-15.254542,23.162306
NLA,-12.998139,28.664944
KIW,-12.900469,28.149858
HAH,-11.533661,43.27185
NWA,-12.298108,43.7664
AJN,-12.131667,44.430279
DZA,-12.804722,45.281113
RUN,-20.8871,55.510308
ZSE,-21.320039,55.423581
TNR,-18.79695,47.478806
ZVA,-19.562778,45.450832
SMS,-17.093889,49.815834
TMM,-18.109517,49.392536
MOQ,-20.28475,44.317614
DIE,-12.3494,49.291747
WMR,-16.1639,49.773753
ZWA,-14.651667,49.620556
AMB,-13.188431,48.987978
ANM,-14.999411,50.320233
HVA,-14.629694,47.763783
MJN,-15.667144,46.351828
NOS,-13.312067,48.314822
BPY,-16.741945,44.481388
WMN,-15.436666,49.688332
SVB,-14.278611,50.174721
VOH,-13.375834,50.002777
WAI,-14.89875,47.993894
,-13.484814,48.632739
FTU,-25.038056,46.956111
WFI,-21.441558,47.111736
RVA,-22.805286,47.820614
WVK,-22.119722,48.021667
MNJ,-21.201772,48.358317
MXM,-21.753867,43.375533
TLE,-23.383369,43.728453
SSY,-6.269897,14.247025
BUG,-12.609025,13.403711
CAB,-5.596992,12.188353
CPX,18.3127,-65.3034
NOV,-12.808878,15.760547
SVP,-12.404633,16.947414
,-12.371233,13.536625
LAD,-8.858375,13.231178
MEG,-9.525086,16.312406
SPP,-14.657583,17.719833
GXG,-7.754506,15.287728
PBN,-10.721956,13.765528
VHC,-9.689067,20.431875
SZA,-6.141086,12.371764
SDD,-14.924733,13.575022
LUO,-11.768086,19.897672
UGO,-7.603067,15.027822
XGN,-16.755417,14.965344
OYE,1.543108,11.581361
OKN,-0.665214,13.673133
LBQ,-0.704389,10.245722
BMM,2.075639,11.493195
POG,-0.711739,8.754383
OMB,-1.574733,9.262694
MKU,0.579211,12.890908
LBV,0.4586,9.412283
MVB,-1.656156,13.438036
PCP,1.662936,7.411742
TMS,0.378175,6.712153
BEW,-19.796419,34.907556
INH,-23.876431,35.408544
VXC,-13.273986,35.266262
,-15.033058,40.671728
MPM,-25.920836,32.572606
,-11.672922,39.563142
MZB,-11.361789,40.354875
,-13.225053,37.552067
MNC,-14.488233,40.71225
APL,-15.105611,39.2818
POL,-12.986753,40.522492
UEL,-17.8555,36.869106
,-15.602694,32.773189
TET,-16.104817,33.640181
,-14.704617,34.352369
VNX,-22.018431,35.313297
,-7.004783,52.726247
DES,-5.696697,53.655844
,-10.109611,51.176119
SEZ,-4.674342,55.521839
PRI,-4.319292,55.691417
,-7.134567,56.278239
AEH,13.847,20.844333
MQQ,8.624406,16.071419
NDJ,12.133689,15.034019
FYT,17.917053,19.111078
BUQ,-20.017431,28.617869
,-17.751561,30.924706
BFO,-21.008083,31.57855
VFA,-18.095881,25.839006
HRE,-17.931806,31.092847
KAB,-16.519761,28.884981
,-17.431917,32.184502
,-18.997499,32.627224
MVZ,-20.055333,30.859111
,-20.289497,30.088228
GWE,-19.436394,29.861911
WKM,-18.629872,27.021042
BLZ,-15.679053,34.974014
KGJ,-9.953569,33.893022
,-13.014631,33.468597
LLW,-13.789378,33.781
ZZU,-11.44475,34.011776
MSU,-29.462256,27.552503
,-29.304053,27.503458
FIH,-4.38575,15.444569
NLO,-4.326689,15.327342
MNB,-5.930858,12.351789
,-5.918056,12.447694
FDU,-3.311319,17.381683
KKW,-5.035767,18.785631
MDK,0.0226,18.288744
BDT,4.253206,20.975283
GMA,3.235369,19.771258
,4.157639,21.650917
LIQ,2.170658,21.496906
FKI,0.5175,25.155014
IRP,2.827606,27.588253
BUX,1.565719,30.220833
,2.818347,24.793706
BKY,-2.308978,28.808803
GOM,-1.670814,29.238464
